date,state,location,so2,no2,rspm,spm,pm2_5
2002-08-01,Odisha,Rourkela,5.6,6.6,,75.0,
2002-09-01,Odisha,Rourkela,6.7,5.9,,99.0,
2002-10-01,Odisha,Rourkela,7.6,9.7,,111.0,
2002-11-01,Odisha,Rourkela,6.9,11.0,,103.0,
2002-12-01,Odisha,Rourkela,8.1,13.2,,134.0,
2002-01-01,Odisha,Rourkela,12.9,19.3,,130.0,
2002-02-01,Odisha,Rourkela,14.2,25.8,,168.0,
2002-03-01,Odisha,Rourkela,13.7,21.4,,159.0,
2002-04-01,Odisha,Rourkela,10.3,21.6,,153.0,
2002-05-01,Odisha,Rourkela,6.8,14.3,,114.0,
2002-06-01,Odisha,Rourkela,9.5,20.5,,131.0,
2002-07-01,Odisha,Rourkela,10.1,15.9,,122.0,
2002-08-01,Odisha,Rourkela,6.1,7.0,,102.0,
2002-09-01,Odisha,Rourkela,10.4,16.0,,120.0,
2002-10-01,Odisha,Rourkela,11.4,14.7,,143.0,
2002-11-01,Odisha,Rourkela,12.3,23.6,,158.0,
2002-12-01,Odisha,Rourkela,12.9,22.4,,145.0,
2002-01-01,Odisha,Talcher,6.3,29.1,,180.0,
2002-02-01,Odisha,Talcher,7.8,34.0,,226.0,
2002-03-01,Odisha,Talcher,7.3,33.9,,264.0,
2002-04-01,Odisha,Talcher,8.8,35.1,,176.0,
2002-05-01,Odisha,Talcher,10.6,31.9,,191.0,
2002-06-01,Odisha,Talcher,12.9,27.1,,105.0,
2002-07-01,Odisha,Talcher,28.5,10.0,,159.0,
2002-08-01,Odisha,Talcher,6.7,28.1,,99.0,
2002-09-01,Odisha,Talcher,5.8,23.3,,120.0,
2002-10-01,Odisha,Talcher,5.9,23.4,,177.0,
2002-11-01,Odisha,Talcher,6.6,25.8,,252.0,
2002-12-01,Odisha,Talcher,7.3,24.0,,229.0,
1990-01-01,Puducherry,Pondichery,45.6,26.7,,95.0,
1990-01-01,Puducherry,Pondichery,1.6,12.7,,94.0,
1990-01-01,Puducherry,Pondichery,1.1,9.7,,147.0,
1990-02-01,Puducherry,Pondichery,30.7,7.7,,98.0,
1990-02-01,Puducherry,Pondichery,1.2,17.4,,124.0,
1990-02-01,Puducherry,Pondichery,1.1,5.9,,111.0,
1990-03-01,Puducherry,Pondichery,1.7,11.3,,95.0,
1990-03-01,Puducherry,Pondichery,10.2,6.8,,67.0,
1990-03-01,Puducherry,Pondichery,1.2,23.2,,110.0,
1990-04-01,Puducherry,Pondichery,3.5,17.2,,113.0,
1990-04-01,Puducherry,Pondichery,9.2,7.9,,72.0,
1990-04-01,Puducherry,Pondichery,2.7,19.5,,126.0,
1990-05-01,Puducherry,Pondichery,5.9,23.0,,109.0,
1990-05-01,Puducherry,Pondichery,21.7,7.3,,79.0,
1990-05-01,Puducherry,Pondichery,2.8,20.8,,103.0,
1990-06-01,Puducherry,Pondichery,7.0,23.6,,128.0,
1990-06-01,Puducherry,Pondichery,13.3,15.4,,112.0,
1990-06-01,Puducherry,Pondichery,3.4,18.5,,111.0,
1990-07-01,Puducherry,Pondichery,7.7,11.3,,96.0,
1990-07-01,Puducherry,Pondichery,5.2,12.4,,113.0,
1990-07-01,Puducherry,Pondichery,2.5,19.4,,104.0,
1990-08-01,Puducherry,Pondichery,4.4,18.8,,106.0,
1990-08-01,Puducherry,Pondichery,6.4,10.2,,108.0,
1990-08-01,Puducherry,Pondichery,2.1,9.8,,108.0,
1990-09-01,Puducherry,Pondichery,52.3,14.9,,111.0,
1990-09-01,Puducherry,Pondichery,9.1,14.2,,103.0,
1990-09-01,Puducherry,Pondichery,4.0,14.7,,130.0,
1990-10-01,Puducherry,Pondichery,24.4,42.4,,121.0,
1990-10-01,Puducherry,Pondichery,5.5,10.9,,100.0,
1990-10-01,Puducherry,Pondichery,1.4,13.0,,115.0,
1990-11-01,Puducherry,Pondichery,32.6,30.7,,81.0,
1990-11-01,Puducherry,Pondichery,4.7,10.8,,98.0,
1990-11-01,Puducherry,Pondichery,3.3,18.9,,123.0,
1991-01-01,Puducherry,Pondichery,2.0,9.1,,115.0,
1991-01-01,Puducherry,Pondichery,9.9,9.3,,90.0,
1991-01-01,Puducherry,Pondichery,8.2,5.8,,135.0,
1991-02-01,Puducherry,Pondichery,1.1,9.7,,116.0,
1991-02-01,Puducherry,Pondichery,8.7,15.3,,93.0,
1991-02-01,Puducherry,Pondichery,1.6,16.7,,99.0,
1991-03-01,Puducherry,Pondichery,1.8,5.7,,97.0,
1991-03-01,Puducherry,Pondichery,13.5,23.6,,101.0,
1991-03-01,Puducherry,Pondichery,0.7,4.9,,102.0,
1991-04-01,Puducherry,Pondichery,1.8,17.2,,136.0,
1991-04-01,Puducherry,Pondichery,8.8,18.6,,105.0,
1991-04-01,Puducherry,Pondichery,2.4,10.6,,77.0,
1991-05-01,Puducherry,Pondichery,3.7,4.3,,128.0,
1991-05-01,Puducherry,Pondichery,8.1,12.8,,81.0,
1991-05-01,Puducherry,Pondichery,1.2,4.8,,106.0,
1991-06-01,Puducherry,Pondichery,9.4,10.5,,102.0,
1991-06-01,Puducherry,Pondichery,14.1,12.8,,116.0,
1991-06-01,Puducherry,Pondichery,4.0,8.1,,115.0,
1991-07-01,Puducherry,Pondichery,9.2,9.9,,119.0,
1991-07-01,Puducherry,Pondichery,29.5,23.1,,101.0,
1991-07-01,Puducherry,Pondichery,8.7,11.0,,114.0,
1991-08-01,Puducherry,Pondichery,4.7,9.0,,117.0,
1991-08-01,Puducherry,Pondichery,24.2,13.7,,153.0,
1991-08-01,Puducherry,Pondichery,9.3,12.5,,118.0,
1991-09-01,Puducherry,Pondichery,8.5,11.7,,114.0,
1991-09-01,Puducherry,Pondichery,27.3,16.1,,153.0,
1991-09-01,Puducherry,Pondichery,6.8,8.7,,125.0,
1991-10-01,Puducherry,Pondichery,12.1,11.0,,165.0,
1991-10-01,Puducherry,Pondichery,40.6,10.2,,136.0,
1991-10-01,Puducherry,Pondichery,9.0,11.6,,134.0,
1993-01-01,Puducherry,Pondichery,7.0,15.7,,224.63333154015817,
1993-01-01,Puducherry,Pondichery,3.9,10.6,,224.63333154015817,
1993-01-01,Puducherry,Pondichery,20.8,23.9,,224.63333154015817,
1993-02-01,Puducherry,Pondichery,5.5,17.8,,224.63333154015817,
1993-02-01,Puducherry,Pondichery,5.1,13.9,,224.63333154015817,
1993-02-01,Puducherry,Pondichery,17.1,28.7,,224.63333154015817,
1993-03-01,Puducherry,Pondichery,8.8,31.4,,224.63333154015817,
1993-03-01,Puducherry,Pondichery,11.5,34.5,,224.63333154015817,
1993-03-01,Puducherry,Pondichery,25.7,33.9,,224.63333154015817,
1993-04-01,Puducherry,Pondichery,14.5,26.8,,224.63333154015817,
1993-04-01,Puducherry,Pondichery,4.8,17.8,,224.63333154015817,
1993-04-01,Puducherry,Pondichery,17.9,25.7,,224.63333154015817,
1993-05-01,Puducherry,Pondichery,7.6,26.5,,224.63333154015817,
1993-05-01,Puducherry,Pondichery,6.1,23.0,,224.63333154015817,
1993-05-01,Puducherry,Pondichery,27.8,57.3,,224.63333154015817,
1993-06-01,Puducherry,Pondichery,10.8,27.7,,224.63333154015817,
1993-06-01,Puducherry,Pondichery,7.2,45.6,,224.63333154015817,
1993-06-01,Puducherry,Pondichery,33.0,54.0,,224.63333154015817,
1993-07-01,Puducherry,Pondichery,21.5,39.4,,224.63333154015817,
1993-07-01,Puducherry,Pondichery,19.8,28.8,,224.63333154015817,
1993-07-01,Puducherry,Pondichery,48.4,44.3,,224.63333154015817,
1993-08-01,Puducherry,Pondichery,15.5,37.7,,224.63333154015817,
1993-08-01,Puducherry,Pondichery,9.1,24.8,,224.63333154015817,
1993-08-01,Puducherry,Pondichery,25.8,38.4,,224.63333154015817,
1993-09-01,Puducherry,Pondichery,19.3,47.0,,224.63333154015817,
1993-09-01,Puducherry,Pondichery,15.5,20.5,,224.63333154015817,
1993-09-01,Puducherry,Pondichery,32.2,26.0,,224.63333154015817,
1993-10-01,Puducherry,Pondichery,7.8,33.6,,224.63333154015817,
1993-10-01,Puducherry,Pondichery,10.6,19.0,,224.63333154015817,
1993-10-01,Puducherry,Pondichery,41.1,36.4,,224.63333154015817,
1993-11-01,Puducherry,Pondichery,24.6,44.4,,224.63333154015817,
1993-11-01,Puducherry,Pondichery,8.9,18.8,,224.63333154015817,
1993-11-01,Puducherry,Pondichery,45.0,45.1,,224.63333154015817,
1993-12-01,Puducherry,Pondichery,13.1,33.6,,224.63333154015817,
1993-12-01,Puducherry,Pondichery,15.0,38.2,,224.63333154015817,
1993-12-01,Puducherry,Pondichery,37.8,41.3,,224.63333154015817,
1994-01-01,Puducherry,Pondichery,12.6,33.8,,147.0,
1994-01-01,Puducherry,Pondichery,17.3,38.9,,151.0,
1994-01-01,Puducherry,Pondichery,36.9,43.6,,240.0,
1994-02-01,Puducherry,Pondichery,10.5,25.6,,144.0,
1994-02-01,Puducherry,Pondichery,18.4,40.4,,179.0,
1994-02-01,Puducherry,Pondichery,31.3,30.0,,222.0,
1994-03-01,Puducherry,Pondichery,11.2,25.1,,131.0,
1994-03-01,Puducherry,Pondichery,13.6,32.8,,163.0,
1994-03-01,Puducherry,Pondichery,37.4,50.0,,260.0,
1994-04-01,Puducherry,Pondichery,12.0,23.1,,143.0,
1994-04-01,Puducherry,Pondichery,9.7,34.3,,158.0,
1994-04-01,Puducherry,Pondichery,26.1,42.0,,189.0,
1994-05-01,Puducherry,Pondichery,9.2,21.2,,141.0,
1994-05-01,Puducherry,Pondichery,9.9,30.2,,175.0,
1994-05-01,Puducherry,Pondichery,69.9,68.7,,284.0,
1994-06-01,Puducherry,Pondichery,14.2,22.3,,147.0,
1994-06-01,Puducherry,Pondichery,15.0,38.5,,208.0,
1994-06-01,Puducherry,Pondichery,65.3,79.1,,257.0,
1994-07-01,Puducherry,Pondichery,10.9,33.0,,146.0,
1994-07-01,Puducherry,Pondichery,16.6,28.7,,158.0,
1994-07-01,Puducherry,Pondichery,64.8,64.7,,226.0,
1994-08-01,Puducherry,Pondichery,7.5,22.7,,111.0,
1994-08-01,Puducherry,Pondichery,28.7,43.6,,194.0,
1994-08-01,Puducherry,Pondichery,77.6,62.2,,198.0,
1994-09-01,Puducherry,Pondichery,13.7,42.9,,133.0,
1994-09-01,Puducherry,Pondichery,29.2,44.5,,171.0,
1994-09-01,Puducherry,Pondichery,62.6,82.7,,215.0,
1994-09-01,Puducherry,Pondichery,13.7,42.9,,133.0,
1994-09-01,Puducherry,Pondichery,29.2,44.5,,171.0,
1994-09-01,Puducherry,Pondichery,62.6,82.7,,215.0,
1994-11-01,Puducherry,Pondichery,15.0,36.4,,100.0,
1994-11-01,Puducherry,Pondichery,18.4,62.5,,183.0,
1994-11-01,Puducherry,Pondichery,49.5,64.5,,285.0,
1994-12-01,Puducherry,Pondichery,13.3,42.9,,122.0,
1994-12-01,Puducherry,Pondichery,25.1,63.0,,165.0,
1994-12-01,Puducherry,Pondichery,47.7,79.8,,231.0,
1996-01-01,Puducherry,Pondichery,23.2,23.2,,124.0,
1996-01-01,Puducherry,Pondichery,45.2,50.2,,250.0,
1996-01-01,Puducherry,Pondichery,93.2,34.6,,224.0,
1996-02-01,Puducherry,Pondichery,18.1,24.8,,102.0,
1996-02-01,Puducherry,Pondichery,56.2,44.5,,220.0,
1996-02-01,Puducherry,Pondichery,90.7,48.8,,262.0,
1996-03-01,Puducherry,Pondichery,17.7,18.1,,117.0,
1996-03-01,Puducherry,Pondichery,49.1,38.4,,220.0,
1996-03-01,Puducherry,Pondichery,89.9,38.0,,241.0,
1996-04-01,Puducherry,Pondichery,12.4,14.4,,123.0,
1996-04-01,Puducherry,Pondichery,40.9,46.2,,240.0,
1996-04-01,Puducherry,Pondichery,89.8,47.4,,301.0,
1996-05-01,Puducherry,Pondichery,16.1,17.0,,122.0,
1996-05-01,Puducherry,Pondichery,56.1,60.6,,285.0,
1996-05-01,Puducherry,Pondichery,92.9,53.4,,281.0,
1996-06-01,Puducherry,Pondichery,14.7,18.9,,125.0,
1996-06-01,Puducherry,Pondichery,56.3,52.1,,279.0,
1996-06-01,Puducherry,Pondichery,91.5,54.9,,407.0,
1996-07-01,Puducherry,Pondichery,16.8,18.2,,120.0,
1996-07-01,Puducherry,Pondichery,38.5,32.1,,221.0,
1996-07-01,Puducherry,Pondichery,96.6,46.3,,357.0,
1996-08-01,Puducherry,Pondichery,19.7,19.8,,124.0,
1996-08-01,Puducherry,Pondichery,31.7,34.3,,246.0,
1996-08-01,Puducherry,Pondichery,86.4,50.9,,348.0,
1996-09-01,Puducherry,Pondichery,33.2,16.9,,124.0,
1996-09-01,Puducherry,Pondichery,31.2,26.6,,250.0,
1996-09-01,Puducherry,Pondichery,97.7,40.0,,310.0,
1996-10-01,Puducherry,Pondichery,19.2,21.3,,140.0,
1996-10-01,Puducherry,Pondichery,48.0,31.5,,233.0,
1996-10-01,Puducherry,Pondichery,126.6,97.6,,379.0,
1996-11-01,Puducherry,Pondichery,15.4,18.2,,139.0,
1996-11-01,Puducherry,Pondichery,45.9,34.6,,269.0,
1996-11-01,Puducherry,Pondichery,75.7,46.2,,399.0,
1996-12-01,Puducherry,Pondichery,21.8,19.2,,140.0,
1996-12-01,Puducherry,Pondichery,46.0,38.2,,257.0,
1996-12-01,Puducherry,Pondichery,62.7,37.1,,317.0,
1997-01-01,Puducherry,Pondichery,18.0,20.8,,130.0,
1997-01-01,Puducherry,Pondichery,56.6,40.9,,271.0,
1997-01-01,Puducherry,Pondichery,78.8,44.4,,351.0,
1997-02-01,Puducherry,Pondichery,16.9,18.6,,139.0,
1997-02-01,Puducherry,Pondichery,38.9,37.0,,269.0,
1997-02-01,Puducherry,Pondichery,83.2,44.9,,361.0,
1997-03-01,Puducherry,Pondichery,15.8,18.5,,125.0,
1997-03-01,Puducherry,Pondichery,54.5,38.1,,310.0,
1997-03-01,Puducherry,Pondichery,126.0,59.0,,395.0,
1997-04-01,Puducherry,Pondichery,18.9,25.1,,115.0,
1997-04-01,Puducherry,Pondichery,52.5,43.0,,303.0,
1997-04-01,Puducherry,Pondichery,104.8,56.8,,402.0,
1997-05-01,Puducherry,Pondichery,24.4,32.5,,117.0,
1997-05-01,Puducherry,Pondichery,48.1,35.3,,283.0,
1997-05-01,Puducherry,Pondichery,91.8,50.5,,386.0,
1997-06-01,Puducherry,Pondichery,17.6,21.2,,133.0,
1997-06-01,Puducherry,Pondichery,43.0,32.5,,300.0,
1997-06-01,Puducherry,Pondichery,111.8,92.2,,350.0,
1997-07-01,Puducherry,Pondichery,26.1,30.9,,128.0,
1997-07-01,Puducherry,Pondichery,35.8,29.6,,281.0,
1997-07-01,Puducherry,Pondichery,138.4,97.2,,349.0,
1997-08-01,Puducherry,Pondichery,22.8,32.7,,124.0,
1997-08-01,Puducherry,Pondichery,41.9,26.3,,281.0,
1997-08-01,Puducherry,Pondichery,113.5,51.0,,374.0,
1997-09-01,Puducherry,Pondichery,21.3,30.8,,125.0,
1997-09-01,Puducherry,Pondichery,25.3,20.0,,241.0,
1997-09-01,Puducherry,Pondichery,109.8,80.9,,409.0,
1997-10-01,Puducherry,Pondichery,134.7,98.9,,421.0,
1997-10-01,Puducherry,Pondichery,19.6,27.4,,122.0,
1997-10-01,Puducherry,Pondichery,41.6,41.2,,303.0,
1997-11-01,Puducherry,Pondichery,122.9,83.7,,445.0,
1997-11-01,Puducherry,Pondichery,21.8,29.0,,122.0,
1997-11-01,Puducherry,Pondichery,35.8,61.2,,279.0,
1997-12-01,Puducherry,Pondichery,127.9,80.0,,427.0,
1997-12-01,Puducherry,Pondichery,17.7,27.0,,115.0,
1997-12-01,Puducherry,Pondichery,36.9,64.7,,265.0,
1998-01-01,Puducherry,Pondichery,135.5,89.6,,463.0,
1998-01-01,Puducherry,Pondichery,47.7,69.0,,246.0,
1998-01-01,Puducherry,Pondichery,18.3,24.2,,120.0,
1998-02-01,Puducherry,Pondichery,137.4,90.8,,482.0,
1998-02-01,Puducherry,Pondichery,38.3,68.7,,256.0,
1998-02-01,Puducherry,Pondichery,19.4,26.9,,147.0,
1998-03-01,Puducherry,Pondichery,135.5,87.5,,460.0,
1998-03-01,Puducherry,Pondichery,33.9,51.2,,239.0,
1998-03-01,Puducherry,Pondichery,24.9,40.3,,132.0,
1998-04-01,Puducherry,Pondichery,34.5,50.2,,266.0,
1998-04-01,Puducherry,Pondichery,110.2,74.9,,409.0,
1998-04-01,Puducherry,Pondichery,16.9,20.2,,128.0,
1998-05-01,Puducherry,Pondichery,26.7,38.7,,263.0,
1998-05-01,Puducherry,Pondichery,101.3,72.6,,386.0,
1998-05-01,Puducherry,Pondichery,20.4,20.2,,129.0,
1998-06-01,Puducherry,Pondichery,29.2,45.4,,263.0,
1998-06-01,Puducherry,Pondichery,90.2,66.4,,413.0,
1998-06-01,Puducherry,Pondichery,20.4,23.0,,121.0,
1998-07-01,Puducherry,Pondichery,37.8,58.4,,310.0,
1998-07-01,Puducherry,Pondichery,98.8,72.1,,385.0,
1998-07-01,Puducherry,Pondichery,22.0,22.1,,136.0,
1998-08-01,Puducherry,Pondichery,57.0,74.4,,313.0,
1998-08-01,Puducherry,Pondichery,101.9,78.6,,435.0,
1998-08-01,Puducherry,Pondichery,22.6,20.4,,121.0,
1998-09-01,Puducherry,Pondichery,47.7,72.5,,315.0,
1998-09-01,Puducherry,Pondichery,109.4,84.2,,433.0,
1998-09-01,Puducherry,Pondichery,27.7,23.4,,141.0,
1998-10-01,Puducherry,Pondichery,44.4,53.4,,287.0,
1998-10-01,Puducherry,Pondichery,111.9,96.9,,501.0,
1998-11-01,Puducherry,Pondichery,28.3,48.7,,245.0,
1998-11-01,Puducherry,Pondichery,112.5,96.4,,435.0,
1998-12-01,Puducherry,Pondichery,24.1,44.4,,239.0,
1998-12-01,Puducherry,Pondichery,120.6,103.0,,403.0,
1999-01-01,Puducherry,Pondichery,27.6,59.0,,249.0,
1999-01-01,Puducherry,Pondichery,21.3,20.5,,121.0,
1999-01-01,Puducherry,Pondichery,110.6,99.7,,429.0,
1999-02-01,Puducherry,Pondichery,34.5,48.9,,242.0,
1999-02-01,Puducherry,Pondichery,20.1,19.6,,111.0,
1999-02-01,Puducherry,Pondichery,100.4,80.9,,427.0,
1999-03-01,Puducherry,Pondichery,15.0,23.4,,207.0,
1999-03-01,Puducherry,Pondichery,18.6,18.0,,119.0,
1999-03-01,Puducherry,Pondichery,103.3,84.4,,396.0,
1999-04-01,Puducherry,Pondichery,24.2,36.1,,223.0,
1999-04-01,Puducherry,Pondichery,16.7,16.8,,116.0,
1999-04-01,Puducherry,Pondichery,110.8,88.2,,399.0,
1999-05-01,Puducherry,Pondichery,17.7,32.5,,215.0,
1999-05-01,Puducherry,Pondichery,15.4,17.2,,125.0,
1999-05-01,Puducherry,Pondichery,122.9,94.5,,440.0,
1999-06-01,Puducherry,Pondichery,20.4,31.6,,222.0,
1999-06-01,Puducherry,Pondichery,16.7,20.6,,121.0,
1999-06-01,Puducherry,Pondichery,112.4,101.5,,426.0,
1999-07-01,Puducherry,Pondichery,8.9,26.2,,145.0,
1999-07-01,Puducherry,Pondichery,13.6,14.4,,108.0,
1999-07-01,Puducherry,Pondichery,110.2,99.6,,441.0,
1999-08-01,Puducherry,Pondichery,19.6,26.3,,171.0,
1999-08-01,Puducherry,Pondichery,20.7,20.5,,119.0,
1999-08-01,Puducherry,Pondichery,44.1,38.9,,342.0,
1999-09-01,Puducherry,Pondichery,11.9,19.9,,154.0,
1999-09-01,Puducherry,Pondichery,18.7,22.9,,139.0,
1999-09-01,Puducherry,Pondichery,54.5,50.6,,388.0,
1999-10-01,Puducherry,Pondichery,11.9,24.9,,183.0,
1999-11-01,Puducherry,Pondichery,4.9,19.1,,101.0,
1999-12-01,Puducherry,Pondichery,2.7,21.2,,77.0,
2000-01-01,Puducherry,Pondichery,12.1,14.7,,123.0,
2000-01-01,Puducherry,Pondichery,37.6,46.0,,184.0,
2000-02-01,Puducherry,Pondichery,23.0,30.9,,121.0,
2000-03-01,Puducherry,Pondichery,33.0,37.4,,128.0,
2000-04-01,Puducherry,Pondichery,17.2,21.2,,136.0,
2000-05-01,Puducherry,Pondichery,16.1,19.1,,109.0,
2000-06-01,Puducherry,Pondichery,12.7,18.6,,107.0,
2000-07-01,Puducherry,Pondichery,21.3,16.9,,119.0,
2000-08-01,Puducherry,Pondichery,14.8,24.6,,108.0,
2000-09-01,Puducherry,Pondichery,18.7,20.4,,92.0,
2000-10-01,Puducherry,Pondichery,19.4,30.2,,93.0,
2000-11-01,Puducherry,Pondichery,12.8,16.6,,74.0,
2000-12-01,Puducherry,Pondichery,11.5,29.9,,78.0,
2001-01-01,Puducherry,Pondichery,15.4,35.2,,88.0,
2001-02-01,Puducherry,Pondichery,11.9,24.7,,82.0,
2001-03-01,Puducherry,Pondichery,13.4,23.1,,94.0,
2001-04-01,Puducherry,Pondichery,5.7,21.1,,81.0,
2001-05-01,Puducherry,Pondichery,12.1,28.7,,103.0,
2001-06-01,Puducherry,Pondichery,12.2,32.8,,86.0,
2001-07-01,Puducherry,Pondichery,3.2,14.3,,87.0,
2001-08-01,Puducherry,Pondichery,5.7,16.2,,146.0,
2001-09-01,Puducherry,Pondichery,10.6,17.4,,107.0,
2001-10-01,Puducherry,Pondichery,22.6,20.0,,82.0,
2001-11-01,Puducherry,Pondichery,13.6,11.8,,61.0,
2001-12-01,Puducherry,Pondichery,19.0,13.5,,94.0,
2001-01-01,Puducherry,Pondichery,18.566342246525863,28.17387112641417,,46.0,
2001-02-01,Puducherry,Pondichery,18.566342246525863,28.17387112641417,,55.0,
2001-03-01,Puducherry,Pondichery,18.566342246525863,28.17387112641417,,52.0,
2001-04-01,Puducherry,Pondichery,18.566342246525863,28.17387112641417,,50.0,
2001-05-01,Puducherry,Pondichery,18.566342246525863,28.17387112641417,,72.0,
2001-06-01,Puducherry,Pondichery,18.566342246525863,28.17387112641417,,73.0,
2001-07-01,Puducherry,Pondichery,4.8,14.8,,58.0,
2001-08-01,Puducherry,Pondichery,5.1,9.1,,65.0,
2001-09-01,Puducherry,Pondichery,12.4,16.6,,59.0,
2001-10-01,Puducherry,Pondichery,20.1,20.7,,48.0,
2001-11-01,Puducherry,Pondichery,10.0,10.0,,54.0,
2001-12-01,Puducherry,Pondichery,19.4,13.6,,54.0,
2001-01-01,Puducherry,Pondichery,18.566342246525863,28.17387112641417,,67.0,
2001-02-01,Puducherry,Pondichery,18.566342246525863,28.17387112641417,,91.0,
2001-03-01,Puducherry,Pondichery,18.566342246525863,28.17387112641417,,90.0,
2001-04-01,Puducherry,Pondichery,18.566342246525863,28.17387112641417,,97.0,
2001-05-01,Puducherry,Pondichery,20.2,28.17387112641417,,83.0,
2001-07-01,Puducherry,Pondichery,9.4,16.0,,135.0,
2001-08-01,Puducherry,Pondichery,14.0,11.4,,121.0,
2001-09-01,Puducherry,Pondichery,16.1,13.7,,91.0,
2001-10-01,Puducherry,Pondichery,21.1,21.2,,92.0,
2001-11-01,Puducherry,Pondichery,25.1,19.0,,94.0,
2001-12-01,Puducherry,Pondichery,22.3,21.4,,224.63333154015817,
2002-01-01,Puducherry,Pondichery,19.7,11.9,,8.0,
2002-02-01,Puducherry,Pondichery,13.0,11.2,,17.0,
2002-03-01,Puducherry,Pondichery,19.3,12.1,,8.0,
2002-04-01,Puducherry,Pondichery,15.6,9.1,,9.0,
2002-05-01,Puducherry,Pondichery,11.6,9.8,,8.0,
2002-06-01,Puducherry,Pondichery,14.5,12.3,,8.0,
2002-07-01,Puducherry,Pondichery,17.7,12.5,,224.63333154015817,
2002-08-01,Puducherry,Pondichery,18.0,12.1,,16.0,
2002-09-01,Puducherry,Pondichery,17.6,12.4,,8.0,
2002-10-01,Puducherry,Pondichery,19.5,14.4,,25.0,
2002-11-01,Puducherry,Pondichery,12.7,13.3,,8.0,
2002-12-01,Puducherry,Pondichery,12.3,13.1,,8.0,
2002-01-01,Puducherry,Pondichery,18.2,11.5,,55.0,
2002-02-01,Puducherry,Pondichery,15.2,13.0,,36.0,
2002-03-01,Puducherry,Pondichery,13.0,9.4,,8.0,
2002-04-01,Puducherry,Pondichery,11.8,7.6,,8.0,
2002-05-01,Puducherry,Pondichery,8.8,6.4,,8.0,
2002-06-01,Puducherry,Pondichery,13.4,6.2,,8.0,
2002-07-01,Puducherry,Pondichery,13.3,9.7,,15.0,
2002-08-01,Puducherry,Pondichery,16.2,10.8,,8.0,
2002-09-01,Puducherry,Pondichery,18.5,11.1,,14.0,
2002-10-01,Puducherry,Pondichery,17.6,12.1,,8.0,
2002-11-01,Puducherry,Pondichery,13.8,12.5,,8.0,
2002-12-01,Puducherry,Pondichery,13.2,13.4,,8.0,
2002-01-01,Puducherry,Pondichery,23.0,15.8,,224.63333154015817,
2002-02-01,Puducherry,Pondichery,20.5,16.2,,8.0,
2002-03-01,Puducherry,Pondichery,21.4,14.6,,8.0,
2002-04-01,Puducherry,Pondichery,20.1,13.3,,8.0,
2002-05-01,Puducherry,Pondichery,14.9,9.9,,8.0,
2002-06-01,Puducherry,Pondichery,18.8,13.6,,14.0,
2002-07-01,Puducherry,Pondichery,18.566342246525863,28.17387112641417,,8.0,
2002-08-01,Puducherry,Pondichery,22.2,19.4,,8.0,
2002-09-01,Puducherry,Pondichery,24.4,17.1,,13.0,
2002-10-01,Puducherry,Pondichery,22.3,15.4,,17.0,
2002-11-01,Puducherry,Pondichery,16.0,21.6,,14.0,
2002-12-01,Puducherry,Pondichery,15.2,18.4,,8.0,
1990-01-01,Punjab,Ludhiana,18.566342246525863,40.2,,448.0,
1990-01-01,Punjab,Ludhiana,18.566342246525863,34.5,,202.0,
1990-01-01,Punjab,Ludhiana,18.566342246525863,32.9,,307.0,
1990-01-01,Punjab,Ludhiana,18.566342246525863,33.9,,408.0,
1990-02-01,Punjab,Ludhiana,18.566342246525863,21.3,,290.0,
1990-02-01,Punjab,Ludhiana,18.566342246525863,50.1,,210.0,
1990-02-01,Punjab,Ludhiana,18.566342246525863,31.7,,286.0,
1990-02-01,Punjab,Ludhiana,18.566342246525863,21.3,,254.0,
1990-03-01,Punjab,Ludhiana,18.566342246525863,39.7,,414.0,
1990-03-01,Punjab,Ludhiana,18.566342246525863,51.7,,197.0,
1990-03-01,Punjab,Ludhiana,18.566342246525863,57.6,,331.0,
1990-03-01,Punjab,Ludhiana,18.566342246525863,35.9,,387.0,
1990-04-01,Punjab,Ludhiana,18.566342246525863,48.1,,347.0,
1990-04-01,Punjab,Ludhiana,18.566342246525863,57.9,,368.0,
1990-04-01,Punjab,Ludhiana,18.566342246525863,36.8,,330.0,
1990-05-01,Punjab,Ludhiana,18.566342246525863,66.3,,431.0,
1990-05-01,Punjab,Ludhiana,18.566342246525863,41.0,,228.0,
1990-05-01,Punjab,Ludhiana,18.566342246525863,29.7,,513.0,
1990-05-01,Punjab,Ludhiana,18.566342246525863,22.2,,426.0,
1990-06-01,Punjab,Ludhiana,2.4,36.2,,350.0,
1990-06-01,Punjab,Ludhiana,17.2,26.0,,630.0,
1990-06-01,Punjab,Ludhiana,11.0,13.2,,512.0,
1990-06-01,Punjab,Ludhiana,5.1,27.0,,512.0,
1990-07-01,Punjab,Ludhiana,21.8,10.2,,293.0,
1990-07-01,Punjab,Ludhiana,19.7,17.5,,371.0,
1990-07-01,Punjab,Ludhiana,16.0,31.1,,337.0,
1990-07-01,Punjab,Ludhiana,17.0,26.0,,199.0,
1990-08-01,Punjab,Ludhiana,23.5,45.9,,212.0,
1990-08-01,Punjab,Ludhiana,25.5,36.3,,210.0,
1990-08-01,Punjab,Ludhiana,24.3,41.8,,145.0,
1990-08-01,Punjab,Ludhiana,23.1,54.9,,313.0,
